source,target,cluster_id,expected_cluster_size,topology
size_040_binary_tree_04_node_005,size_040_binary_tree_04_node_010,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_005,size_040_binary_tree_04_node_011,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_006,size_040_binary_tree_04_node_012,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_006,size_040_binary_tree_04_node_013,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_007,size_040_binary_tree_04_node_014,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_007,size_040_binary_tree_04_node_015,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_008,size_040_binary_tree_04_node_016,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_008,size_040_binary_tree_04_node_017,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_009,size_040_binary_tree_04_node_018,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_009,size_040_binary_tree_04_node_019,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_010,size_040_binary_tree_04_node_020,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_010,size_040_binary_tree_04_node_021,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_011,size_040_binary_tree_04_node_022,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_011,size_040_binary_tree_04_node_023,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_012,size_040_binary_tree_04_node_024,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_012,size_040_binary_tree_04_node_025,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_013,size_040_binary_tree_04_node_026,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_013,size_040_binary_tree_04_node_027,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_014,size_040_binary_tree_04_node_028,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_014,size_040_binary_tree_04_node_029,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_015,size_040_binary_tree_04_node_030,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_015,size_040_binary_tree_04_node_031,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_016,size_040_binary_tree_04_node_032,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_016,size_040_binary_tree_04_node_033,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_017,size_040_binary_tree_04_node_034,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_017,size_040_binary_tree_04_node_035,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_018,size_040_binary_tree_04_node_036,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_018,size_040_binary_tree_04_node_037,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_019,size_040_binary_tree_04_node_038,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_019,size_040_binary_tree_04_node_039,size_040_binary_tree_04,40,binary_tree
size_040_binary_tree_04_node_020,size_040_binary_tree_04_node_040,size_040_binary_tree_04,40,binary_tree
size_041_chain_01_node_001,size_041_chain_01_node_002,size_041_chain_01,41,chain
size_041_chain_01_node_002,size_041_chain_01_node_003,size_041_chain_01,41,chain
size_041_chain_01_node_003,size_041_chain_01_node_004,size_041_chain_01,41,chain
size_041_chain_01_node_004,size_041_chain_01_node_005,size_041_chain_01,41,chain
size_041_chain_01_node_005,size_041_chain_01_node_006,size_041_chain_01,41,chain
size_041_chain_01_node_006,size_041_chain_01_node_007,size_041_chain_01,41,chain
size_041_chain_01_node_007,size_041_chain_01_node_008,size_041_chain_01,41,chain
size_041_chain_01_node_008,size_041_chain_01_node_009,size_041_chain_01,41,chain
size_041_chain_01_node_009,size_041_chain_01_node_010,size_041_chain_01,41,chain
size_041_chain_01_node_010,size_041_chain_01_node_011,size_041_chain_01,41,chain
size_041_chain_01_node_011,size_041_chain_01_node_012,size_041_chain_01,41,chain
size_041_chain_01_node_012,size_041_chain_01_node_013,size_041_chain_01,41,chain
size_041_chain_01_node_013,size_041_chain_01_node_014,size_041_chain_01,41,chain
size_041_chain_01_node_014,size_041_chain_01_node_015,size_041_chain_01,41,chain
size_041_chain_01_node_015,size_041_chain_01_node_016,size_041_chain_01,41,chain
size_041_chain_01_node_016,size_041_chain_01_node_017,size_041_chain_01,41,chain
size_041_chain_01_node_017,size_041_chain_01_node_018,size_041_chain_01,41,chain
size_041_chain_01_node_018,size_041_chain_01_node_019,size_041_chain_01,41,chain
size_041_chain_01_node_019,size_041_chain_01_node_020,size_041_chain_01,41,chain
size_041_chain_01_node_020,size_041_chain_01_node_021,size_041_chain_01,41,chain
size_041_chain_01_node_021,size_041_chain_01_node_022,size_041_chain_01,41,chain
size_041_chain_01_node_022,size_041_chain_01_node_023,size_041_chain_01,41,chain
size_041_chain_01_node_023,size_041_chain_01_node_024,size_041_chain_01,41,chain
size_041_chain_01_node_024,size_041_chain_01_node_025,size_041_chain_01,41,chain
size_041_chain_01_node_025,size_041_chain_01_node_026,size_041_chain_01,41,chain
size_041_chain_01_node_026,size_041_chain_01_node_027,size_041_chain_01,41,chain
size_041_chain_01_node_027,size_041_chain_01_node_028,size_041_chain_01,41,chain
size_041_chain_01_node_028,size_041_chain_01_node_029,size_041_chain_01,41,chain
size_041_chain_01_node_029,size_041_chain_01_node_030,size_041_chain_01,41,chain
size_041_chain_01_node_030,size_041_chain_01_node_031,size_041_chain_01,41,chain
size_041_chain_01_node_031,size_041_chain_01_node_032,size_041_chain_01,41,chain
size_041_chain_01_node_032,size_041_chain_01_node_033,size_041_chain_01,41,chain
size_041_chain_01_node_033,size_041_chain_01_node_034,size_041_chain_01,41,chain
size_041_chain_01_node_034,size_041_chain_01_node_035,size_041_chain_01,41,chain
size_041_chain_01_node_035,size_041_chain_01_node_036,size_041_chain_01,41,chain
size_041_chain_01_node_036,size_041_chain_01_node_037,size_041_chain_01,41,chain
size_041_chain_01_node_037,size_041_chain_01_node_038,size_041_chain_01,41,chain
size_041_chain_01_node_038,size_041_chain_01_node_039,size_041_chain_01,41,chain
size_041_chain_01_node_039,size_041_chain_01_node_040,size_041_chain_01,41,chain
size_041_chain_01_node_040,size_041_chain_01_node_041,size_041_chain_01,41,chain
size_041_star_02_node_001,size_041_star_02_node_002,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_003,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_004,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_005,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_006,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_007,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_008,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_009,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_010,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_011,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_012,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_013,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_014,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_015,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_016,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_017,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_018,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_019,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_020,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_021,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_022,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_023,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_024,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_025,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_026,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_027,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_028,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_029,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_030,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_031,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_032,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_033,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_034,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_035,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_036,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_037,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_038,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_039,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_040,size_041_star_02,41,star
size_041_star_02_node_001,size_041_star_02_node_041,size_041_star_02,41,star
size_041_cycle_03_node_001,size_041_cycle_03_node_002,size_041_cycle_03,41,cycle
size_041_cycle_03_node_002,size_041_cycle_03_node_003,size_041_cycle_03,41,cycle
size_041_cycle_03_node_003,size_041_cycle_03_node_004,size_041_cycle_03,41,cycle
size_041_cycle_03_node_004,size_041_cycle_03_node_005,size_041_cycle_03,41,cycle
size_041_cycle_03_node_005,size_041_cycle_03_node_006,size_041_cycle_03,41,cycle
size_041_cycle_03_node_006,size_041_cycle_03_node_007,size_041_cycle_03,41,cycle
size_041_cycle_03_node_007,size_041_cycle_03_node_008,size_041_cycle_03,41,cycle
size_041_cycle_03_node_008,size_041_cycle_03_node_009,size_041_cycle_03,41,cycle
size_041_cycle_03_node_009,size_041_cycle_03_node_010,size_041_cycle_03,41,cycle
size_041_cycle_03_node_010,size_041_cycle_03_node_011,size_041_cycle_03,41,cycle
size_041_cycle_03_node_011,size_041_cycle_03_node_012,size_041_cycle_03,41,cycle
size_041_cycle_03_node_012,size_041_cycle_03_node_013,size_041_cycle_03,41,cycle
size_041_cycle_03_node_013,size_041_cycle_03_node_014,size_041_cycle_03,41,cycle
size_041_cycle_03_node_014,size_041_cycle_03_node_015,size_041_cycle_03,41,cycle
size_041_cycle_03_node_015,size_041_cycle_03_node_016,size_041_cycle_03,41,cycle
size_041_cycle_03_node_016,size_041_cycle_03_node_017,size_041_cycle_03,41,cycle
size_041_cycle_03_node_017,size_041_cycle_03_node_018,size_041_cycle_03,41,cycle
size_041_cycle_03_node_018,size_041_cycle_03_node_019,size_041_cycle_03,41,cycle
size_041_cycle_03_node_019,size_041_cycle_03_node_020,size_041_cycle_03,41,cycle
size_041_cycle_03_node_020,size_041_cycle_03_node_021,size_041_cycle_03,41,cycle
size_041_cycle_03_node_021,size_041_cycle_03_node_022,size_041_cycle_03,41,cycle
size_041_cycle_03_node_022,size_041_cycle_03_node_023,size_041_cycle_03,41,cycle
size_041_cycle_03_node_023,size_041_cycle_03_node_024,size_041_cycle_03,41,cycle
size_041_cycle_03_node_024,size_041_cycle_03_node_025,size_041_cycle_03,41,cycle
size_041_cycle_03_node_025,size_041_cycle_03_node_026,size_041_cycle_03,41,cycle
size_041_cycle_03_node_026,size_041_cycle_03_node_027,size_041_cycle_03,41,cycle
size_041_cycle_03_node_027,size_041_cycle_03_node_028,size_041_cycle_03,41,cycle
size_041_cycle_03_node_028,size_041_cycle_03_node_029,size_041_cycle_03,41,cycle
size_041_cycle_03_node_029,size_041_cycle_03_node_030,size_041_cycle_03,41,cycle
size_041_cycle_03_node_030,size_041_cycle_03_node_031,size_041_cycle_03,41,cycle
size_041_cycle_03_node_031,size_041_cycle_03_node_032,size_041_cycle_03,41,cycle
size_041_cycle_03_node_032,size_041_cycle_03_node_033,size_041_cycle_03,41,cycle
size_041_cycle_03_node_033,size_041_cycle_03_node_034,size_041_cycle_03,41,cycle
size_041_cycle_03_node_034,size_041_cycle_03_node_035,size_041_cycle_03,41,cycle
size_041_cycle_03_node_035,size_041_cycle_03_node_036,size_041_cycle_03,41,cycle
size_041_cycle_03_node_036,size_041_cycle_03_node_037,size_041_cycle_03,41,cycle
size_041_cycle_03_node_037,size_041_cycle_03_node_038,size_041_cycle_03,41,cycle
size_041_cycle_03_node_038,size_041_cycle_03_node_039,size_041_cycle_03,41,cycle
size_041_cycle_03_node_039,size_041_cycle_03_node_040,size_041_cycle_03,41,cycle
size_041_cycle_03_node_040,size_041_cycle_03_node_041,size_041_cycle_03,41,cycle
size_041_cycle_03_node_041,size_041_cycle_03_node_001,size_041_cycle_03,41,cycle
size_041_binary_tree_04_node_001,size_041_binary_tree_04_node_002,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_001,size_041_binary_tree_04_node_003,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_002,size_041_binary_tree_04_node_004,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_002,size_041_binary_tree_04_node_005,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_003,size_041_binary_tree_04_node_006,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_003,size_041_binary_tree_04_node_007,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_004,size_041_binary_tree_04_node_008,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_004,size_041_binary_tree_04_node_009,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_005,size_041_binary_tree_04_node_010,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_005,size_041_binary_tree_04_node_011,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_006,size_041_binary_tree_04_node_012,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_006,size_041_binary_tree_04_node_013,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_007,size_041_binary_tree_04_node_014,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_007,size_041_binary_tree_04_node_015,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_008,size_041_binary_tree_04_node_016,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_008,size_041_binary_tree_04_node_017,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_009,size_041_binary_tree_04_node_018,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_009,size_041_binary_tree_04_node_019,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_010,size_041_binary_tree_04_node_020,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_010,size_041_binary_tree_04_node_021,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_011,size_041_binary_tree_04_node_022,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_011,size_041_binary_tree_04_node_023,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_012,size_041_binary_tree_04_node_024,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_012,size_041_binary_tree_04_node_025,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_013,size_041_binary_tree_04_node_026,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_013,size_041_binary_tree_04_node_027,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_014,size_041_binary_tree_04_node_028,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_014,size_041_binary_tree_04_node_029,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_015,size_041_binary_tree_04_node_030,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_015,size_041_binary_tree_04_node_031,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_016,size_041_binary_tree_04_node_032,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_016,size_041_binary_tree_04_node_033,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_017,size_041_binary_tree_04_node_034,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_017,size_041_binary_tree_04_node_035,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_018,size_041_binary_tree_04_node_036,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_018,size_041_binary_tree_04_node_037,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_019,size_041_binary_tree_04_node_038,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_019,size_041_binary_tree_04_node_039,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_020,size_041_binary_tree_04_node_040,size_041_binary_tree_04,41,binary_tree
size_041_binary_tree_04_node_020,size_041_binary_tree_04_node_041,size_041_binary_tree_04,41,binary_tree
size_042_chain_01_node_001,size_042_chain_01_node_002,size_042_chain_01,42,chain
